,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount
19479,929722,SKU_1018,Wall Clock,17,2022-03-22 15:00,2.13,71953.0,France,0.47
19480,185186,SKU_1579,Wall Clock,31,2022-03-22 16:00,68.83,55000.0,Italy,0.08
19481,901547,SKU_1789,Wireless Mouse,39,2022-03-22 17:00,33.34,64442.0,Norway,0.24
19482,629437,SKU_1830,Headphones,-31,2022-03-22 18:00,37.17,,Sweden,0.1
19483,928424,SKU_1293,USB Cable,35,2022-03-22 19:00,94.71,22390.0,Germany,0.15
19484,379860,SKU_1014,Wireless Mouse,22,2022-03-22 20:00,97.96,11331.0,Belgium,0.22
19485,984156,SKU_1325,Notebook,-47,2022-03-22 21:00,-7.18,,Netherlands,1.3275493913677687
19486,637909,SKU_1625,Office Chair,3,2022-03-22 22:00,5.01,24888.0,Netherlands,0.32
19487,500036,SKU_1970,White Mug,18,2022-03-22 23:00,75.43,67686.0,Portugal,0.39
19488,885088,SKU_1811,Desk Lamp,26,2022-03-23 00:00,95.51,14475.0,Australia,0.08
19489,999497,SKU_1157,Wireless Mouse,35,2022-03-23 01:00,19.99,95192.0,United Kingdom,0.04
19490,916831,SKU_1103,Wireless Mouse,24,2022-03-23 02:00,95.05,69985.0,Netherlands,0.38
19491,219374,SKU_1791,White Mug,26,2022-03-23 03:00,21.29,33337.0,United States,0.11
19492,405242,SKU_1597,Backpack,36,2022-03-23 04:00,71.21,53595.0,Australia,0.02
19493,931943,SKU_1605,White Mug,21,2022-03-23 05:00,6.99,11326.0,Italy,0.22
19494,415387,SKU_1685,Notebook,48,2022-03-23 06:00,27.27,24663.0,Australia,0.19
19495,477275,SKU_1899,Backpack,49,2022-03-23 07:00,39.16,81234.0,Netherlands,0.32
19496,623990,SKU_1753,Backpack,7,2022-03-23 08:00,60.13,49829.0,Sweden,0.13
19497,915182,SKU_1773,USB Cable,5,2022-03-23 09:00,90.79,35510.0,Norway,0.39
19498,322682,SKU_1805,USB Cable,31,2022-03-23 10:00,83.72,11893.0,Belgium,0.36
19499,941830,SKU_1281,White Mug,15,2022-03-23 11:00,41.08,74224.0,Australia,0.23
19500,837902,SKU_1146,USB Cable,47,2022-03-23 12:00,53.31,72829.0,France,0.02
19501,873085,SKU_1513,White Mug,2,2022-03-23 13:00,68.35,24971.0,France,0.16
19502,406489,SKU_1067,Backpack,18,2022-03-23 14:00,4.61,47044.0,Belgium,0.41
19503,717718,SKU_1503,Blue Pen,10,2022-03-23 15:00,45.7,77952.0,Germany,0.19
19504,214921,SKU_1068,Desk Lamp,46,2022-03-23 16:00,65.64,68401.0,Norway,0.38
19505,716017,SKU_1558,Backpack,2,2022-03-23 17:00,95.22,61535.0,United Kingdom,0.35
19506,676131,SKU_1866,Desk Lamp,10,2022-03-23 18:00,81.58,65968.0,Netherlands,0.33
19507,765582,SKU_1412,Headphones,40,2022-03-23 19:00,17.59,52781.0,Netherlands,0.35
19508,231458,SKU_1063,Wireless Mouse,12,2022-03-23 20:00,72.63,19630.0,Norway,0.38
19509,950766,SKU_1591,Desk Lamp,47,2022-03-23 21:00,16.18,39023.0,Italy,0.31
19510,429314,SKU_1765,USB Cable,22,2022-03-23 22:00,45.37,85972.0,Spain,0.41
19511,140878,SKU_1236,Notebook,41,2022-03-23 23:00,68.27,85237.0,France,0.42
19512,300741,SKU_1395,Wireless Mouse,21,2022-03-24 00:00,40.27,29118.0,Belgium,0.49
19513,269421,SKU_1980,Office Chair,49,2022-03-24 01:00,64.29,53853.0,United Kingdom,0.17
19514,855631,SKU_1840,Headphones,28,2022-03-24 02:00,94.13,95180.0,France,0.13
19515,615188,SKU_1138,Wall Clock,3,2022-03-24 03:00,48.97,28207.0,Norway,0.17
19516,714640,SKU_1775,White Mug,37,2022-03-24 04:00,78.64,36316.0,Germany,0.05
19517,514745,SKU_1315,Desk Lamp,42,2022-03-24 05:00,17.37,46552.0,Italy,0.38
19518,534737,SKU_1665,Headphones,28,2022-03-24 06:00,96.01,25224.0,Italy,0.17
19519,642671,SKU_1927,Headphones,5,2022-03-24 07:00,66.04,14241.0,Spain,0.21
19520,760261,SKU_1422,USB Cable,5,2022-03-24 08:00,70.28,33095.0,Germany,0.16
19521,929321,SKU_1131,Headphones,9,2022-03-24 09:00,97.89,28556.0,Portugal,0.18
19522,638921,SKU_1225,Wireless Mouse,24,2022-03-24 10:00,39.44,66870.0,Germany,0.19
19523,686532,SKU_1603,USB Cable,37,2022-03-24 11:00,42.75,23161.0,Spain,0.08
19524,290091,SKU_1472,Blue Pen,31,2022-03-24 12:00,57.16,62085.0,Belgium,0.29
19525,843472,SKU_1117,Blue Pen,14,2022-03-24 13:00,38.1,85347.0,Spain,0.43
19526,445741,SKU_1637,Wall Clock,41,2022-03-24 14:00,7.88,17346.0,Netherlands,0.27
19527,800461,SKU_1886,Wireless Mouse,27,2022-03-24 15:00,53.29,41934.0,Sweden,0.46
19528,800066,SKU_1939,USB Cable,21,2022-03-24 16:00,6.14,64856.0,Norway,0.19
19529,832444,SKU_1738,White Mug,23,2022-03-24 17:00,50.15,,Portugal,0.03
19530,115115,SKU_1338,Wireless Mouse,38,2022-03-24 18:00,9.24,,Germany,0.09
19531,175379,SKU_1418,Desk Lamp,4,2022-03-24 19:00,81.13,97045.0,Portugal,0.0
19532,333553,SKU_1434,White Mug,-23,2022-03-24 20:00,-28.07,,Portugal,1.0584389089105477
19533,664267,SKU_1178,Desk Lamp,47,2022-03-24 21:00,67.57,42701.0,Australia,0.39
19534,796001,SKU_1998,T-shirt,5,2022-03-24 22:00,65.49,43761.0,France,0.43
19535,693665,SKU_1924,Office Chair,13,2022-03-24 23:00,32.3,76780.0,United States,0.04
19536,877146,SKU_1461,USB Cable,45,2022-03-25 00:00,49.65,51071.0,France,0.45
19537,630704,SKU_1596,White Mug,32,2022-03-25 01:00,86.09,43896.0,Netherlands,0.21
19538,490929,SKU_1675,Wall Clock,-16,2022-03-25 02:00,89.02,,Spain,0.34
19539,755954,SKU_1741,Notebook,31,2022-03-25 03:00,25.13,97802.0,Sweden,0.32
19540,507609,SKU_1717,Blue Pen,46,2022-03-25 04:00,52.06,19570.0,Portugal,0.21
19541,528596,SKU_1103,USB Cable,15,2022-03-25 05:00,58.61,36735.0,Norway,0.14
19542,800416,SKU_1113,White Mug,18,2022-03-25 06:00,86.42,68126.0,Germany,0.04
19543,492508,SKU_1699,Blue Pen,40,2022-03-25 07:00,12.38,21018.0,Italy,0.38
19544,983939,SKU_1270,USB Cable,49,2022-03-25 08:00,23.21,46837.0,Sweden,0.25
19545,742531,SKU_1562,Headphones,18,2022-03-25 09:00,20.7,94977.0,Portugal,0.15
19546,727358,SKU_1305,Desk Lamp,28,2022-03-25 10:00,71.71,66921.0,United States,0.24
19547,660414,SKU_1733,Blue Pen,8,2022-03-25 11:00,15.34,72277.0,Portugal,0.49
19548,704670,SKU_1622,T-shirt,-27,2022-03-25 12:00,43.48,,United States,0.38
19549,322785,SKU_1054,USB Cable,14,2022-03-25 13:00,92.72,21874.0,Netherlands,0.01
19550,642516,SKU_1523,Wireless Mouse,5,2022-03-25 14:00,98.54,36224.0,Germany,0.16
19551,593515,SKU_1433,Backpack,18,2022-03-25 15:00,53.92,51428.0,France,0.4
19552,648297,SKU_1189,Wireless Mouse,7,2022-03-25 16:00,98.7,25124.0,United Kingdom,0.22
19553,886526,SKU_1388,Wireless Mouse,18,2022-03-25 17:00,20.54,77413.0,United Kingdom,0.44
19554,600204,SKU_1666,Wireless Mouse,19,2022-03-25 18:00,37.84,92143.0,Australia,0.18
19555,180636,SKU_1334,Desk Lamp,16,2022-03-25 19:00,76.73,38796.0,Sweden,0.18
19556,283293,SKU_1345,Desk Lamp,15,2022-03-25 20:00,56.06,36476.0,United States,0.33
19557,198453,SKU_1264,Wireless Mouse,32,2022-03-25 21:00,45.23,62235.0,United States,0.06
19558,510646,SKU_1871,Wireless Mouse,43,2022-03-25 22:00,95.85,12342.0,Germany,0.43
19559,154486,SKU_1103,White Mug,2,2022-03-25 23:00,29.62,49363.0,Sweden,0.17
19560,976942,SKU_1674,Headphones,29,2022-03-26 00:00,79.86,20892.0,Norway,0.04
19561,589881,SKU_1140,Wireless Mouse,39,2022-03-26 01:00,13.2,17282.0,Germany,0.46
19562,817654,SKU_1748,Wireless Mouse,26,2022-03-26 02:00,87.13,99624.0,Sweden,0.17
19563,360243,SKU_1555,White Mug,21,2022-03-26 03:00,27.27,32725.0,Norway,0.07
19564,645148,SKU_1238,Headphones,33,2022-03-26 04:00,29.73,15155.0,Sweden,0.15
19565,434956,SKU_1429,Wireless Mouse,37,2022-03-26 05:00,49.62,95428.0,Norway,0.39
19566,428231,SKU_1608,Wall Clock,15,2022-03-26 06:00,7.09,11038.0,Sweden,0.0
19567,344856,SKU_1097,Blue Pen,29,2022-03-26 07:00,7.19,10133.0,Portugal,0.1
19568,501702,SKU_1886,USB Cable,19,2022-03-26 08:00,89.25,45655.0,Portugal,0.22
19569,838423,SKU_1835,Backpack,31,2022-03-26 09:00,45.0,30907.0,Norway,0.36
19570,149607,SKU_1460,Backpack,-30,2022-03-26 10:00,1.28,,Spain,0.12
19571,502961,SKU_1969,Headphones,49,2022-03-26 11:00,55.56,14327.0,United States,0.44
19572,468808,SKU_1564,Headphones,39,2022-03-26 12:00,56.12,60831.0,France,0.18
19573,309605,SKU_1620,USB Cable,24,2022-03-26 13:00,72.3,92784.0,Italy,0.44
19574,642618,SKU_1256,Headphones,15,2022-03-26 14:00,91.02,47710.0,Germany,0.17
19575,795438,SKU_1010,T-shirt,30,2022-03-26 15:00,80.01,36381.0,Norway,0.44
19576,810692,SKU_1177,White Mug,25,2022-03-26 16:00,76.42,87901.0,Norway,0.46
19577,597337,SKU_1392,Office Chair,47,2022-03-26 17:00,24.93,55645.0,France,0.43
19578,876422,SKU_1293,White Mug,17,2022-03-26 18:00,34.32,22042.0,Norway,0.0
19579,321437,SKU_1982,Desk Lamp,29,2022-03-26 19:00,83.43,18686.0,Italy,0.2
19580,405480,SKU_1396,Wall Clock,25,2022-03-26 20:00,7.26,59997.0,Netherlands,0.43
19581,632358,SKU_1388,Office Chair,46,2022-03-26 21:00,12.15,41369.0,Belgium,0.37
19582,625608,SKU_1536,Blue Pen,3,2022-03-26 22:00,40.25,69284.0,Norway,0.49
19583,975475,SKU_1637,Desk Lamp,22,2022-03-26 23:00,45.34,74145.0,Australia,0.28
19584,401065,SKU_1265,USB Cable,36,2022-03-27 00:00,51.25,79811.0,Sweden,0.34
19585,106589,SKU_1132,USB Cable,5,2022-03-27 01:00,86.84,57688.0,Netherlands,0.29
19586,979427,SKU_1277,USB Cable,40,2022-03-27 02:00,54.12,45803.0,United Kingdom,0.49
19587,639877,SKU_1553,White Mug,-11,2022-03-27 03:00,-8.86,,Spain,1.724471354016809
19588,136375,SKU_1984,Blue Pen,27,2022-03-27 04:00,23.39,88914.0,Sweden,0.27
19589,143085,SKU_1100,White Mug,15,2022-03-27 05:00,80.21,97731.0,France,0.4
19590,685128,SKU_1403,Notebook,44,2022-03-27 06:00,94.27,99627.0,Sweden,0.01
19591,798560,SKU_1283,T-shirt,14,2022-03-27 07:00,40.7,24388.0,Norway,0.23
19592,722992,SKU_1276,White Mug,12,2022-03-27 08:00,41.65,22170.0,Netherlands,0.25
19593,983479,SKU_1138,Wall Clock,15,2022-03-27 09:00,95.65,76842.0,Portugal,0.33
19594,130982,SKU_1220,White Mug,47,2022-03-27 10:00,70.79,73853.0,United Kingdom,0.44
19595,946152,SKU_1068,Blue Pen,40,2022-03-27 11:00,6.58,74685.0,Sweden,0.23
19596,390658,SKU_1804,T-shirt,26,2022-03-27 12:00,66.22,34997.0,Netherlands,0.48
19597,295961,SKU_1176,Blue Pen,44,2022-03-27 13:00,60.34,16696.0,Italy,0.22
19598,497067,SKU_1372,Blue Pen,43,2022-03-27 14:00,9.77,67218.0,Germany,0.14
19599,700322,SKU_1708,Backpack,27,2022-03-27 15:00,37.11,14922.0,Spain,0.17
19600,460532,SKU_1544,USB Cable,5,2022-03-27 16:00,18.59,36895.0,France,0.33
19601,556201,SKU_1300,Backpack,22,2022-03-27 17:00,31.07,25497.0,Norway,0.02
19602,144845,SKU_1227,Headphones,39,2022-03-27 18:00,26.31,35545.0,Australia,0.1
19603,354259,SKU_1647,USB Cable,21,2022-03-27 19:00,52.22,95548.0,Norway,0.23
19604,997285,SKU_1371,T-shirt,40,2022-03-27 20:00,35.12,45585.0,Sweden,0.28
19605,208417,SKU_1645,Headphones,45,2022-03-27 21:00,62.0,51641.0,Belgium,0.29
19606,213436,SKU_1398,Wireless Mouse,47,2022-03-27 22:00,61.36,80330.0,United States,0.46
19607,338198,SKU_1142,Headphones,23,2022-03-27 23:00,12.42,28592.0,Portugal,0.01
19608,383303,SKU_1756,White Mug,24,2022-03-28 00:00,88.89,,Portugal,0.0
19609,588288,SKU_1136,Desk Lamp,5,2022-03-28 01:00,46.52,19214.0,United Kingdom,0.32
19610,189788,SKU_1572,Desk Lamp,15,2022-03-28 02:00,4.36,84401.0,Germany,0.49
19611,648291,SKU_1055,Headphones,34,2022-03-28 03:00,17.68,94689.0,Germany,0.44
19612,730010,SKU_1644,T-shirt,29,2022-03-28 04:00,79.92,48791.0,France,0.2
19613,921571,SKU_1381,White Mug,37,2022-03-28 05:00,97.1,30220.0,Italy,0.39
19614,336444,SKU_1921,Notebook,35,2022-03-28 06:00,84.32,39452.0,Norway,0.46
19615,938884,SKU_1470,T-shirt,25,2022-03-28 07:00,77.3,34172.0,United States,0.33
19616,122205,SKU_1207,Desk Lamp,4,2022-03-28 08:00,93.99,49776.0,Australia,0.08
19617,851419,SKU_1637,Backpack,26,2022-03-28 09:00,55.95,70070.0,France,0.37
19618,681243,SKU_1634,Backpack,38,2022-03-28 10:00,19.95,61093.0,Portugal,0.06
19619,865523,SKU_1952,Blue Pen,47,2022-03-28 11:00,71.35,66762.0,Netherlands,0.42
19620,369608,SKU_1742,Wall Clock,4,2022-03-28 12:00,12.18,87922.0,United Kingdom,0.11
19621,838006,SKU_1034,T-shirt,36,2022-03-28 13:00,15.35,35465.0,France,0.21
19622,303729,SKU_1265,Blue Pen,2,2022-03-28 14:00,64.56,28188.0,France,0.08
19623,371984,SKU_1602,Desk Lamp,47,2022-03-28 15:00,21.78,39284.0,Belgium,0.3
19624,595832,SKU_1975,T-shirt,16,2022-03-28 16:00,67.74,44243.0,Netherlands,0.25
19625,402912,SKU_1020,Blue Pen,14,2022-03-28 17:00,5.8,36676.0,Netherlands,0.19
19626,907359,SKU_1139,Notebook,40,2022-03-28 18:00,7.12,72229.0,Sweden,0.48
19627,985054,SKU_1264,Notebook,20,2022-03-28 19:00,33.92,68868.0,Netherlands,0.08
19628,115329,SKU_1399,Headphones,19,2022-03-28 20:00,83.8,83716.0,Netherlands,0.38
19629,115791,SKU_1456,T-shirt,20,2022-03-28 21:00,13.89,73499.0,Australia,0.31
19630,414771,SKU_1119,White Mug,28,2022-03-28 22:00,40.33,77200.0,Spain,0.4
19631,491029,SKU_1732,Desk Lamp,45,2022-03-28 23:00,95.25,37341.0,France,0.31
19632,769732,SKU_1949,Wireless Mouse,5,2022-03-29 00:00,22.66,12961.0,United Kingdom,0.45
19633,586106,SKU_1382,Wireless Mouse,48,2022-03-29 01:00,8.04,90296.0,Portugal,0.13
19634,803829,SKU_1534,Wall Clock,46,2022-03-29 02:00,47.74,99665.0,Netherlands,0.48
19635,471698,SKU_1038,USB Cable,-27,2022-03-29 03:00,10.27,,France,0.1
19636,230436,SKU_1746,Blue Pen,15,2022-03-29 04:00,11.33,42738.0,France,0.49
19637,187073,SKU_1752,Desk Lamp,19,2022-03-29 05:00,22.46,89009.0,Spain,0.37
19638,349894,SKU_1639,T-shirt,36,2022-03-29 06:00,20.61,80781.0,Germany,0.44
19639,396514,SKU_1983,USB Cable,26,2022-03-29 07:00,67.33,82120.0,Spain,0.35
19640,151408,SKU_1021,Desk Lamp,39,2022-03-29 08:00,61.78,48762.0,France,0.23
19641,453085,SKU_1566,Headphones,49,2022-03-29 09:00,91.7,76840.0,Spain,0.03
19642,516919,SKU_1926,Notebook,30,2022-03-29 10:00,93.44,57552.0,France,0.02
19643,246306,SKU_1841,Backpack,12,2022-03-29 11:00,18.06,86098.0,United Kingdom,0.49
19644,238604,SKU_1046,USB Cable,19,2022-03-29 12:00,72.24,12433.0,United Kingdom,0.39
19645,397560,SKU_1745,Office Chair,47,2022-03-29 13:00,96.64,19341.0,Italy,0.46
19646,172439,SKU_1538,White Mug,9,2022-03-29 14:00,61.93,62911.0,Sweden,0.16
19647,642530,SKU_1383,White Mug,36,2022-03-29 15:00,86.12,81395.0,United States,0.04
19648,805614,SKU_1481,Office Chair,5,2022-03-29 16:00,93.12,86841.0,Germany,0.44
19649,965756,SKU_1047,Wall Clock,-1,2022-03-29 17:00,21.17,,Portugal,0.09
19650,921681,SKU_1678,White Mug,32,2022-03-29 18:00,95.38,58234.0,Spain,0.09
19651,986556,SKU_1983,Blue Pen,3,2022-03-29 19:00,75.98,55629.0,Belgium,0.48
19652,981481,SKU_1916,Notebook,25,2022-03-29 20:00,40.15,72452.0,Belgium,0.07
19653,339647,SKU_1782,Headphones,34,2022-03-29 21:00,32.75,94650.0,United States,0.41
19654,971510,SKU_1080,Wall Clock,31,2022-03-29 22:00,45.76,67067.0,Netherlands,0.02
19655,394438,SKU_1629,Notebook,-27,2022-03-29 23:00,-87.82,,Belgium,0.32
19656,815144,SKU_1044,Office Chair,21,2022-03-30 00:00,52.93,42953.0,Australia,0.1
19657,496900,SKU_1274,Blue Pen,44,2022-03-30 01:00,23.51,46627.0,Australia,0.05
19658,517011,SKU_1692,Notebook,47,2022-03-30 02:00,75.37,96526.0,Spain,0.43
19659,617351,SKU_1984,Office Chair,49,2022-03-30 03:00,46.23,60474.0,Italy,0.03
19660,815661,SKU_1310,Wireless Mouse,45,2022-03-30 04:00,55.19,29673.0,Spain,0.39
19661,562403,SKU_1231,USB Cable,10,2022-03-30 05:00,30.58,62728.0,Italy,0.2
19662,241503,SKU_1085,USB Cable,34,2022-03-30 06:00,20.51,77032.0,Italy,0.1
19663,568883,SKU_1104,Office Chair,29,2022-03-30 07:00,56.61,86019.0,Netherlands,0.33
19664,451771,SKU_1754,Desk Lamp,21,2022-03-30 08:00,2.85,24796.0,United States,0.2
19665,190381,SKU_1176,T-shirt,41,2022-03-30 09:00,44.79,44532.0,Australia,0.39
19666,452171,SKU_1745,Blue Pen,13,2022-03-30 10:00,23.36,27032.0,United Kingdom,0.29
19667,352641,SKU_1589,White Mug,32,2022-03-30 11:00,59.42,30297.0,Netherlands,0.31
19668,810732,SKU_1637,USB Cable,26,2022-03-30 12:00,94.21,32205.0,Belgium,0.0
19669,956798,SKU_1188,Desk Lamp,18,2022-03-30 13:00,91.38,23477.0,Belgium,0.37
19670,194176,SKU_1059,White Mug,39,2022-03-30 14:00,50.26,68919.0,Portugal,0.01
19671,743955,SKU_1219,Wireless Mouse,26,2022-03-30 15:00,51.41,94789.0,Norway,0.2
19672,435014,SKU_1587,USB Cable,24,2022-03-30 16:00,6.66,14341.0,Portugal,0.49
19673,671675,SKU_1602,Wireless Mouse,31,2022-03-30 17:00,30.09,52616.0,Sweden,0.31
19674,808287,SKU_1115,Headphones,47,2022-03-30 18:00,52.34,81335.0,Italy,0.38
19675,895736,SKU_1791,Office Chair,16,2022-03-30 19:00,53.75,94006.0,Netherlands,0.01
19676,606399,SKU_1469,Wireless Mouse,37,2022-03-30 20:00,43.88,,United States,0.12
19677,903464,SKU_1166,Notebook,29,2022-03-30 21:00,58.19,20500.0,Germany,0.08
19678,191291,SKU_1637,Backpack,12,2022-03-30 22:00,87.03,23016.0,Germany,0.34
19679,999321,SKU_1444,Desk Lamp,5,2022-03-30 23:00,70.95,80007.0,France,0.15
19680,159486,SKU_1232,Backpack,44,2022-03-31 00:00,32.23,50142.0,Belgium,0.44
19681,689840,SKU_1113,Backpack,10,2022-03-31 01:00,58.38,23418.0,Portugal,0.43
19682,522870,SKU_1998,Notebook,12,2022-03-31 02:00,28.58,55109.0,Germany,0.04
19683,139244,SKU_1507,Headphones,-44,2022-03-31 03:00,-1.29,,Germany,0.31
19684,499158,SKU_1611,T-shirt,28,2022-03-31 04:00,98.67,23734.0,Portugal,0.18
19685,150697,SKU_1150,Office Chair,1,2022-03-31 05:00,8.66,78009.0,Sweden,0.18
19686,889125,SKU_1583,Headphones,46,2022-03-31 06:00,34.05,94848.0,Sweden,0.09
19687,812111,SKU_1987,Wall Clock,42,2022-03-31 07:00,96.19,86556.0,Italy,0.15
19688,181098,SKU_1369,Blue Pen,-28,2022-03-31 08:00,78.14,,Belgium,0.24
19689,630547,SKU_1348,White Mug,34,2022-03-31 09:00,52.85,19382.0,Australia,0.42
19690,744034,SKU_1974,Wireless Mouse,21,2022-03-31 10:00,8.88,80168.0,Belgium,0.22
19691,607099,SKU_1166,Wireless Mouse,49,2022-03-31 11:00,95.95,44336.0,United States,0.42
19692,207772,SKU_1071,Wall Clock,18,2022-03-31 12:00,5.79,94782.0,Belgium,0.03
19693,217928,SKU_1859,Desk Lamp,29,2022-03-31 13:00,92.74,83296.0,Portugal,0.46
19694,147419,SKU_1352,Blue Pen,10,2022-03-31 14:00,2.38,45337.0,United States,0.36
19695,464236,SKU_1010,Office Chair,29,2022-03-31 15:00,57.96,75060.0,United Kingdom,0.24
19696,418249,SKU_1809,Wireless Mouse,35,2022-03-31 16:00,31.0,71906.0,Germany,0.2
19697,296979,SKU_1740,T-shirt,41,2022-03-31 17:00,44.83,25488.0,Belgium,0.47
19698,782743,SKU_1637,Headphones,20,2022-03-31 18:00,95.21,94006.0,Portugal,0.43
19699,123404,SKU_1152,Office Chair,-25,2022-03-31 19:00,-58.47,,Italy,1.220672988639972
19700,959088,SKU_1161,Backpack,11,2022-03-31 20:00,94.63,11879.0,Portugal,0.23
19701,236774,SKU_1789,White Mug,11,2022-03-31 21:00,18.3,87235.0,Sweden,0.3
19702,567099,SKU_1385,Notebook,39,2022-03-31 22:00,21.61,79187.0,Sweden,0.49
19703,200965,SKU_1690,Wall Clock,44,2022-03-31 23:00,57.75,64852.0,France,0.15
19704,680620,SKU_1143,Blue Pen,-24,2022-04-01 00:00,-5.3,,United Kingdom,0.49
19705,270491,SKU_1138,Notebook,-37,2022-04-01 01:00,10.89,,France,0.12
19706,845936,SKU_1205,Desk Lamp,22,2022-04-01 02:00,96.93,53874.0,Norway,0.23
19707,727470,SKU_1095,Wireless Mouse,4,2022-04-01 03:00,11.08,91446.0,Spain,0.05
19708,473539,SKU_1725,Notebook,5,2022-04-01 04:00,76.0,83464.0,Sweden,0.18
19709,989051,SKU_1580,Blue Pen,6,2022-04-01 05:00,69.93,90075.0,Spain,0.5
19710,581294,SKU_1355,Desk Lamp,33,2022-04-01 06:00,75.52,70319.0,Spain,0.22
19711,208269,SKU_1470,T-shirt,6,2022-04-01 07:00,57.39,50458.0,Italy,0.43
19712,960276,SKU_1317,Desk Lamp,16,2022-04-01 08:00,55.23,73434.0,Germany,0.14
19713,532458,SKU_1511,Wall Clock,3,2022-04-01 09:00,58.01,67926.0,Australia,0.44
19714,134142,SKU_1018,T-shirt,48,2022-04-01 10:00,3.83,,Norway,0.27
19715,209699,SKU_1412,T-shirt,16,2022-04-01 11:00,74.06,15832.0,Italy,0.22
19716,720514,SKU_1937,Backpack,13,2022-04-01 12:00,37.44,40869.0,Norway,0.16
19717,369537,SKU_1406,Wireless Mouse,31,2022-04-01 13:00,75.27,44628.0,France,0.19
19718,825299,SKU_1827,Blue Pen,-48,2022-04-01 14:00,-92.02,,United Kingdom,0.38
19719,824442,SKU_1968,Notebook,23,2022-04-01 15:00,19.3,31383.0,Norway,0.43
19720,202281,SKU_1401,Backpack,49,2022-04-01 16:00,27.25,63590.0,Portugal,0.3
19721,522109,SKU_1862,White Mug,8,2022-04-01 17:00,42.34,71087.0,Sweden,0.36
19722,633676,SKU_1100,Wireless Mouse,2,2022-04-01 18:00,74.8,81576.0,United States,0.44
19723,611315,SKU_1592,Notebook,7,2022-04-01 19:00,32.69,75525.0,Australia,0.14
19724,600508,SKU_1694,Office Chair,22,2022-04-01 20:00,54.76,68899.0,United States,0.39
19725,162969,SKU_1017,Wall Clock,4,2022-04-01 21:00,63.78,31946.0,United States,0.25
19726,660948,SKU_1154,USB Cable,45,2022-04-01 22:00,30.87,88187.0,Netherlands,0.14
19727,189244,SKU_1852,White Mug,38,2022-04-01 23:00,1.71,92957.0,Spain,0.42
19728,703832,SKU_1128,Blue Pen,13,2022-04-02 00:00,38.77,13719.0,United States,0.06
19729,856913,SKU_1991,Wireless Mouse,31,2022-04-02 01:00,16.22,63322.0,United States,0.24
19730,294068,SKU_1909,T-shirt,1,2022-04-02 02:00,82.66,10514.0,Norway,0.01
19731,493327,SKU_1314,Wall Clock,10,2022-04-02 03:00,76.68,69074.0,Netherlands,0.08
19732,739658,SKU_1365,White Mug,20,2022-04-02 04:00,75.6,33676.0,Belgium,0.04
19733,641833,SKU_1461,Wall Clock,5,2022-04-02 05:00,68.58,53246.0,United States,0.32
19734,757739,SKU_1160,T-shirt,28,2022-04-02 06:00,16.46,92879.0,Netherlands,0.22
19735,326845,SKU_1931,Blue Pen,35,2022-04-02 07:00,75.39,86487.0,Australia,0.22
19736,604700,SKU_1630,Office Chair,-10,2022-04-02 08:00,-63.32,,France,1.657914694551171
19737,973778,SKU_1934,Headphones,40,2022-04-02 09:00,90.06,85176.0,United Kingdom,0.29
19738,796480,SKU_1375,Wireless Mouse,8,2022-04-02 10:00,39.94,96401.0,United Kingdom,0.22
19739,379953,SKU_1331,Office Chair,42,2022-04-02 11:00,82.67,97152.0,Netherlands,0.36
19740,567221,SKU_1684,Backpack,29,2022-04-02 12:00,40.45,54598.0,Norway,0.21
19741,390111,SKU_1664,Blue Pen,45,2022-04-02 13:00,3.11,21450.0,Netherlands,0.23
19742,123424,SKU_1910,Notebook,31,2022-04-02 14:00,84.52,52182.0,United Kingdom,0.39
19743,850963,SKU_1019,Headphones,44,2022-04-02 15:00,63.66,84128.0,United States,0.35
19744,994843,SKU_1545,Wall Clock,12,2022-04-02 16:00,31.99,82228.0,Sweden,0.38
19745,833838,SKU_1825,T-shirt,37,2022-04-02 17:00,65.85,45865.0,Italy,0.19
19746,512707,SKU_1571,USB Cable,8,2022-04-02 18:00,37.39,12333.0,Australia,0.45
19747,280526,SKU_1461,Wireless Mouse,44,2022-04-02 19:00,20.96,33732.0,Australia,0.38
19748,432213,SKU_1157,Office Chair,23,2022-04-02 20:00,90.83,32152.0,France,0.27
19749,282997,SKU_1363,Headphones,47,2022-04-02 21:00,20.4,81953.0,Portugal,0.32
19750,975551,SKU_1908,Notebook,19,2022-04-02 22:00,30.27,78133.0,Belgium,0.02
19751,661337,SKU_1717,Wireless Mouse,36,2022-04-02 23:00,65.63,27734.0,United Kingdom,0.09
19752,389965,SKU_1604,Headphones,24,2022-04-03 00:00,72.76,19293.0,France,0.19
19753,982229,SKU_1729,White Mug,19,2022-04-03 01:00,43.82,12181.0,Belgium,0.03
19754,785305,SKU_1322,Headphones,47,2022-04-03 02:00,24.79,51567.0,Sweden,0.42
19755,521626,SKU_1088,Desk Lamp,34,2022-04-03 03:00,19.34,24290.0,Sweden,0.18
19756,177734,SKU_1986,Headphones,35,2022-04-03 04:00,61.3,34494.0,Netherlands,0.26
19757,556982,SKU_1172,Headphones,43,2022-04-03 05:00,4.76,72534.0,Norway,0.17
19758,325962,SKU_1039,Wireless Mouse,13,2022-04-03 06:00,41.52,45723.0,United Kingdom,0.33
19759,609622,SKU_1975,Notebook,43,2022-04-03 07:00,80.93,49594.0,United States,0.29
